,aus,ban,fin,rom,tur
1,0.083917986733148,0.0016742170573173,0.0022432360659577,0.0635560952518163,0.0053507157183284
2,0.2443851211225345,0.2114437660035454,0.077541743159367,0.237055179368967,0.0642704069016677
3,0.0939563752960037,0.0657868820169391,0.053755193668796,0.1148208368493629,0.0884344863587658
4,0.1023253761637912,0.1347744731140437,0.0794534421302825,0.0855990285467306,0.1061076462345797
5,0.1069437703157863,0.1168505022651172,0.1081751109659605,0.0976639841933027,0.1350935516663461
6,0.0755636941269911,0.1602324207208981,0.1287122670374604,0.0922139666989112,0.1345509245267467
7,0.0946476635926399,0.0869115619460311,0.1041158433495473,0.0874143289357235,0.1295985932906558
8,0.0624659871449793,0.0882410872562537,0.1075813131837952,0.0747772037787885,0.0982910679451603
9,0.0582447160570092,0.052442387236557,0.0884824672957624,0.0550147158705003,0.0816894249526059
10,0.03388048066599,0.0328441993303131,0.0726379631416521,0.0407434087307304,0.0622441410006319
11,0.0217535189515951,0.0225526885956273,0.0659808302282657,0.0235206948360672,0.0386020825892243
12,0.0116048184265101,0.0125073862517234,0.0437595976690138,0.013518019223249,0.025496606863203
13,0.0057435761667328,0.0074354934016151,0.0315817948197741,0.0080433037643814,0.0161483089265598
14,0.0034049625674741,0.0040870592869805,0.0213420819539905,0.0040998621030316,0.0093414292386735
15,0.001161952668814,0.0022158755170376,0.0146371153303742,0.0019593718484368,0.0047806137868505
